,PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,Unnamed: 8
2619,LS14735073,20/11/2019,PLAYHOUSE SQUARE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,16/01/2020,0.0,0.0,
2620,LS14399227,20/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/01/2020,75.0,0.0,
2621,LS14735040,20/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/01/2020,0.0,0.0,
2622,LS14735084,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2020,50.0,0.0,
2623,LS14735095,20/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2020,25.0,0.0,
2624,LS06265724,21/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/01/2020,0.0,83.0,
2625,LS11793379,21/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/01/2020,50.0,0.0,
2626,LS14651133,21/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/01/2020,0.0,83.0,
2627,LS14651133,21/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/02/2020,0.0,83.0,
2628,LS14651166,21/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/01/2020,25.0,0.0,
2629,LS14651166,21/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/01/2020,25.0,0.0,
2630,LS14651199,21/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/01/2020,0.0,0.0,
2631,LS14866515,21/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/01/2020,25.0,0.0,
2632,LS06265724,21/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/02/2020,0.0,83.0,
2633,LS14651155,21/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/02/2020,0.0,0.0,
2634,LS14651155,21/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/02/2020,0.0,0.0,
2635,LS14866515,21/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/01/2020,25.0,0.0,
2636,LS05792724,22/11/2019,HORSFORTH LIBRARY CP - HORSFORTH,86 BEYOND THE BAY MARKINGS                        ,50,24/01/2020,0.0,0.0,
2637,LS06265881,22/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/01/2020,25.0,0.0,
2638,LS06442342,22/11/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,21/01/2020,0.0,0.0,
2639,LS09950882,22/11/2019,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,27/01/2020,0.0,83.0,
2640,LS09950882,22/11/2019,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,20/02/2020,0.0,83.0,
2641,LS12562440,22/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,20/01/2020,0.0,0.0,
2642,LS05792724,22/11/2019,HORSFORTH LIBRARY CP - HORSFORTH,86 BEYOND THE BAY MARKINGS                        ,50,20/02/2020,0.0,0.0,
2643,LS06265859,22/11/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/01/2020,0.0,0.0,
2644,LS06265881,22/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/01/2020,25.0,0.0,
2645,LS06442353,22/11/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/01/2020,0.0,83.0,
2646,LS06442353,22/11/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/02/2020,0.0,83.0,
2647,LS06877006,23/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,158.0,0.0,
2648,LS06877006,23/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,158.0,0.0,
2649,LS06877006,23/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/03/2020,158.0,0.0,
2650,LS0687712A,23/11/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,75.0,0.0,
2651,LS08562287,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,13/02/2020,83.0,0.0,
2652,LS08562287,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,10/03/2020,83.0,0.0,
2653,LS11557478,23/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/02/2020,50.0,0.0,
2654,LS14399930,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,03/02/2020,25.0,0.0,
2655,LS14399930,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,06/02/2020,25.0,0.0,
2656,LS14399941,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,13/02/2020,25.0,0.0,
2657,LS14399952,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,01/01/2020,25.0,0.0,
2658,LS14399952,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,25/02/2020,25.0,0.0,
2659,LS06877006,23/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/03/2020,158.0,0.0,
2660,LS06877028,23/11/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/01/2020,50.0,0.0,
2661,LS0687712A,23/11/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/02/2020,75.0,0.0,
2662,LS08562196,23/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,83.0,0.0,
2663,LS08562196,23/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,83.0,0.0,
2664,LS08562196,23/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/03/2020,83.0,0.0,
2665,LS08562265,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,21/02/2020,0.0,0.0,
2666,LS11557456,23/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/02/2020,50.0,0.0,
2667,LS11557489,23/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/02/2020,0.0,83.0,
2668,LS11557489,23/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/03/2020,0.0,83.0,
2669,LS1155749A,23/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/02/2020,0.0,0.0,
2670,LS14399930,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,07/02/2020,25.0,0.0,
2671,LS14399941,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,24/02/2020,25.0,0.0,
2672,LS14399941,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,25/02/2020,25.0,0.0,
2673,LS06442444,24/11/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/01/2020,50.0,0.0,
2674,LS07153329,24/11/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/02/2020,50.0,0.0,
2675,LS14469694,24/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/01/2020,0.0,0.0,
2676,LS14469694,24/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/02/2020,0.0,0.0,
2677,LS06442433,24/11/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/02/2020,0.0,83.0,
2678,LS06442433,24/11/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/03/2020,0.0,83.0,
2679,LS12255984,24/11/2019,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,13/02/2020,0.0,113.0,
2680,LS12255984,24/11/2019,HOLT PARK CP - HOLT PARK                                    ,87 IN DISABLED BAY WITHOUT BADGE,70,10/03/2020,0.0,113.0,
2681,LS14469694,24/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/01/2020,0.0,0.0,
2682,LS14469694,24/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/01/2020,0.0,0.0,
2683,LS05250040,25/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,13/02/2020,75.0,0.0,
2684,LS05250051,25/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,13/02/2020,0.0,83.0,
2685,LS06266283,25/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,16/03/2020,83.0,0.0,
2686,LS07577132,25/11/2019,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,23/01/2020,50.0,0.0,
2687,LS07577165,25/11/2019,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/01/2020,50.0,0.0,
2688,LS07577212,25/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,83.0,
2689,LS07577234,25/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/01/2020,25.0,0.0,
2690,LS07577256,25/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,0.0,
2691,LS07577256,25/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,0.0,
2692,LS07577267,25/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/02/2020,0.0,83.0,
2693,LS11557547,25/11/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,20/02/2020,50.0,0.0,
2694,LS11557569,25/11/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/02/2020,75.0,0.0,
2695,LS11557569,25/11/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,08/02/2020,75.0,0.0,
2696,LS11557580,25/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/02/2020,0.0,83.0,
2697,LS11557605,25/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/02/2020,0.0,83.0,
2698,LS11557616,25/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/02/2020,0.0,0.0,
2699,LS11557649,25/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/01/2020,25.0,0.0,
2700,LS05249959,25/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/01/2020,50.0,0.0,
2701,LS05250040,25/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,10/03/2020,75.0,0.0,
2702,LS05250040,25/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,12/03/2020,75.0,0.0,
2703,LS05250051,25/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,10/03/2020,0.0,83.0,
2704,LS06266283,25/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,83.0,0.0,
2705,LS06266283,25/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,83.0,0.0,
2706,LS06442750,25/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,83.0,
2707,LS06442750,25/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,83.0,
2708,LS07577154,25/11/2019,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,09/03/2020,25.0,0.0,
2709,LS07577154,25/11/2019,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/03/2020,25.0,0.0,
2710,LS07577212,25/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,83.0,
2711,LS07577234,25/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/01/2020,25.0,0.0,
2712,LS09951025,25/11/2019,PUDSEY CIVIC HALL CP - PUDSEY,73 PARKED WITHOUT PAYMENT,50,13/02/2020,50.0,0.0,
2713,LS11557547,25/11/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/02/2020,50.0,0.0,
2714,LS11557547,25/11/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/02/2020,50.0,0.0,
2715,LS1155757A,25/11/2019,INTERNATIONAL POOL CP - CITY,73 PARKED WITHOUT PAYMENT,50,24/02/2020,50.0,0.0,
2716,LS11557580,25/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/03/2020,0.0,83.0,
2717,LS11557605,25/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/03/2020,0.0,83.0,
2718,LS06443017,26/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/02/2020,0.0,0.0,
2719,LS0644304A,26/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/03/2020,0.0,83.0,
2720,LS07153770,26/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/02/2020,0.0,0.0,
2721,LS07577493,26/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,16/01/2020,50.0,0.0,
2722,LS07577507,26/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/02/2020,50.0,0.0,
2723,LS07577507,26/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/02/2020,50.0,0.0,
2724,LS0757753A,26/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/02/2020,50.0,0.0,
2725,LS12562688,26/11/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/01/2020,25.0,0.0,
2726,LS0644304A,26/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/02/2020,0.0,83.0,
2727,LS07577507,26/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,17/02/2020,50.0,0.0,
2728,LS12562688,26/11/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/01/2020,25.0,0.0,
2729,LS06443618,27/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,05/02/2020,25.0,0.0,
2730,LS07249086,27/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,83.0,
2731,LS07249086,27/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,83.0,
2732,LS07249166,27/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,83.0,
2733,LS12256273,27/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,18/02/2020,0.0,0.0,
2734,LS12256284,27/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,83.0,
2735,LS12256284,27/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,83.0,
2736,LS06443618,27/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,03/02/2020,25.0,0.0,
2737,LS07249166,27/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,83.0,
2738,LS12256273,27/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,19/02/2020,0.0,0.0,
2739,LS05250346,28/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/02/2020,50.0,0.0,
2740,LS05250368,28/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/01/2020,50.0,0.0,
2741,LS07249199,28/11/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/03/2020,75.0,0.0,
2742,LS11557831,28/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/02/2020,0.0,83.0,
2743,LS11557831,28/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/03/2020,0.0,83.0,
2744,LS11557864,28/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,83.0,0.0,
2745,LS11557864,28/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/03/2020,83.0,0.0,
2746,LS12256342,28/11/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/01/2020,0.0,0.0,
2747,LS05250404,28/11/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/02/2020,0.0,0.0,
2748,LS07249199,28/11/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/02/2020,75.0,0.0,
2749,LS11557864,28/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,83.0,0.0,
2750,LS11557922,28/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,83.0,
2751,LS11557922,28/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,83.0,
2752,LS05793749,29/11/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/03/2020,75.0,0.0,
2753,LS05945891,29/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/02/2020,50.0,0.0,
2754,LS12256444,29/11/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,25/01/2020,50.0,0.0,
2755,LS12256466,29/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,83.0,
2756,LS1256308A,29/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,11/01/2020,0.0,0.0,
2757,LS05793749,29/11/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,11/02/2020,75.0,0.0,
2758,LS05793749,29/11/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/03/2020,75.0,0.0,
2759,LS05793749,29/11/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,16/03/2020,75.0,0.0,
2760,LS0579375A,29/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/01/2020,25.0,0.0,
2761,LS0579375A,29/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/01/2020,25.0,0.0,
2762,LS06444064,29/11/2019,GLEDHOW ROAD CP - SHEEPSCAR,73 PARKED WITHOUT PAYMENT,50,31/01/2020,50.0,0.0,
2763,LS07154015,29/11/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,27/01/2020,50.0,0.0,
2764,LS11794203,29/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/01/2020,0.0,0.0,
2765,LS12256466,29/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,83.0,
2766,LS09951295,30/11/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/01/2020,0.0,0.0,
2767,LS05794242,01/12/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/02/2020,0.0,83.0,
2768,LS05794242,01/12/2019,MEADOW LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/03/2020,0.0,83.0,
2769,LS06444665,01/12/2019,CROSSLEY STREET CP - WETHERBY                               ,87 IN DISABLED BAY WITHOUT BADGE,70,06/01/2020,70.0,0.0,
2770,LS0856395A,01/12/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/02/2020,75.0,0.0,
2771,LS0856395A,01/12/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/02/2020,75.0,0.0,
2772,LS05794253,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/01/2020,50.0,0.0,
2773,LS05794264,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,83.0,
2774,LS05794264,01/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,83.0,
2775,LS0687828A,01/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/01/2020,50.0,0.0,
2776,LS07835599,01/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/02/2020,0.0,83.0,
2777,LS07835599,01/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,10/03/2020,0.0,83.0,
2778,LS07835602,01/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,30/01/2020,50.0,0.0,
2779,LS08563960,01/12/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,83.0,
2780,LS08563960,01/12/2019,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,83.0,
2781,LS05946271,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/01/2020,50.0,0.0,
2782,LS06444687,02/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,83.0,0.0,
2783,LS06444687,02/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,83.0,0.0,
2784,LS0715422A,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,0.0,
2785,LS0715422A,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,0.0,
2786,LS07154230,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,09/03/2020,25.0,0.0,
2787,LS07154263,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/02/2020,0.0,83.0,
2788,LS07154263,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,0.0,83.0,
2789,LS12465761,02/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/01/2020,25.0,0.0,
2790,LS14869014,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,14/01/2020,50.0,0.0,
2791,LS1486915A,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/01/2020,50.0,0.0,
2792,LS06266840,02/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/02/2020,50.0,0.0,
2793,LS06444701,02/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,23/01/2020,50.0,0.0,
2794,LS0644479A,02/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/01/2020,0.0,0.0,
2795,LS0687852A,02/12/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/01/2020,50.0,0.0,
2796,LS07154230,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/02/2020,25.0,0.0,
2797,LS07154230,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/03/2020,25.0,0.0,
2798,LS12465761,02/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/01/2020,25.0,0.0,
2799,LS14868973,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/02/2020,0.0,0.0,
2800,LS14868973,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/03/2020,0.0,0.0,
2801,LS14868984,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,25/01/2020,50.0,0.0,
2802,LS14868995,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,13/02/2020,0.0,83.0,
2803,LS14868995,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,10/03/2020,0.0,83.0,
2804,LS14869047,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,18/02/2020,0.0,0.0,
2805,LS14869149,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,03/02/2020,0.0,83.0,
2806,LS14869149,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/03/2020,0.0,83.0,
2807,LS14869160,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,04/03/2020,0.0,83.0,
