PCN,ISSUED,LOCATION,CONTRAVENTION,FINE,Last Pay Date,Total Paid,Balance,
LS11542120,23/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2020,0,83,
LS11542120,23/05/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/06/2020,0,83,
LS15712754,23/05/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,0,
LS15712754,23/05/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,20/04/2020,0,0,
LS12454594,25/05/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,06/04/2020,0,113,
LS12454594,25/05/2019,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,01/06/2020,0,113,
LS0577186A,26/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/06/2020,0,75,
LS0577186A,26/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,04/06/2020,0,75,
LS07828775,26/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/06/2020,0,83,
LS14840431,26/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/04/2020,0,83,
LS0577186A,26/05/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/04/2020,0,75,
LS07828775,26/05/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,83,
LS1424219A,26/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,83,
LS1424219A,26/05/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/06/2020,0,83,
LS14840431,26/05/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,01/06/2020,0,83,
LS05155899,28/06/2019,LEISURE CENTRE CP - PUDSEY                                  ,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,05/06/2020,0,0,
LS12151231,08/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,28/05/2020,0,0,
LS12151231,08/07/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2020,0,0,
LS14456921,26/07/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,16/04/2020,50,0,
LS14456921,26/07/2019,AIREBOROUGH CENTRE - GUISELEY,86 BEYOND THE BAY MARKINGS                        ,50,09/04/2020,50,0,
LS06931360,20/08/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,27/05/2020,50,0,
LS14382905,20/08/2019,HUNSLET LANE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,17/04/2020,70,0,
LS14852849,26/08/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,75,0,
LS14856125,17/09/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,83,
LS14856125,17/09/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/05/2020,0,83,
LS1485633A,18/09/2019,OATLAND GREEN CP - SHEEPSCAR                                ,86 BEYOND THE BAY MARKINGS                        ,50,08/04/2020,0,0,
LS15611338,26/09/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,83,
LS15611338,26/09/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/05/2020,0,83,
LS14860100,05/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/04/2020,0,83,
LS14860100,05/10/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,29/05/2020,0,83,
LS14647883,16/10/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,20/04/2020,83,0,
LS14647883,16/10/2019,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,21/05/2020,83,0,
LS00309510,22/10/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/06/2020,0,0,
LS00309510,22/10/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/04/2020,0,0,
LS00309510,22/10/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/06/2020,0,0,
LS05789628,03/11/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,06/04/2020,0,83,
LS05789628,03/11/2019,MORLEY LEISURE CENTRE CP - MORLEY,86 BEYOND THE BAY MARKINGS                        ,50,26/05/2020,0,83,
LS07151108,09/11/2019,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2020,0,83,
LS07151764,13/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,26/05/2020,0,83,
LS05792098,15/11/2019,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,20/04/2020,0,0,
LS05792724,22/11/2019,HORSFORTH LIBRARY CP - HORSFORTH,86 BEYOND THE BAY MARKINGS                        ,50,16/04/2020,0,0,
LS06265928,22/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,23/06/2020,0,0,
LS06265928,22/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,13/05/2020,0,0,
LS06265928,22/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,05/06/2020,0,0,
LS08562287,23/11/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,08/05/2020,83,0,
LS11557489,23/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,83,
LS11557489,23/11/2019,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS07577256,25/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/04/2020,0,0,
LS07577267,25/11/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS11794291,29/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/04/2020,25,0,
LS11794291,29/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/04/2020,25,0,
LS11794291,29/11/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,01/05/2020,25,0,
LS06444687,02/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/04/2020,83,0,
LS0715422A,02/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,24/04/2020,0,0,
LS14869160,02/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2020,0,83,
LS05794730,04/12/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,11/05/2020,25,0,
LS05794730,04/12/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,05/06/2020,25,0,
LS05794730,04/12/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,18/06/2020,25,0,
LS05794730,04/12/2019,FINK HILL CP - HORSFORTH                                    ,86 BEYOND THE BAY MARKINGS                        ,50,19/06/2020,25,0,
LS06446707,09/12/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/06/2020,0,83,
LS06558405,09/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2020,0,83,
LS06446707,09/12/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,11/05/2020,0,83,
LS11559098,11/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS14870545,11/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2020,0,83,
LS11559098,11/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,83,
LS11559101,11/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/04/2020,0,0,
LS12564071,11/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/04/2020,25,0,
LS08566517,14/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/04/2020,83,0,
LS05797284,17/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,28/06/2020,50,0,
LS07156575,18/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/04/2020,0,0,
LS11797686,19/12/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2020,83,0,
LS11797686,19/12/2019,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/06/2020,83,0,
LS05797557,20/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/04/2020,0,83,
LS05797557,20/12/2019,WEST STREET CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2020,0,83,
LS07838644,20/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,83,
LS07838644,20/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/05/2020,0,83,
LS11559950,20/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/04/2020,25,0,
LS07838928,21/12/2019,PLAYHOUSE SQUARE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,26/05/2020,105,0,
LS11560031,21/12/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/04/2020,0,83,
LS11560031,21/12/2019,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2020,0,83,
LS07838928,21/12/2019,PLAYHOUSE SQUARE CP - CITY,81 IN A RESTRICTED AREA IN A CAR PARK             ,70,12/05/2020,105,0,
LS06449534,22/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS06449534,22/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,83,
LS06449589,22/12/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,0,83,
LS06449589,22/12/2019,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS08568239,22/12/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/04/2020,0,83,
LS08568239,22/12/2019,BURLEY ROAD CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2020,0,83,
LS0995336A,23/12/2019,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,06/04/2020,75,0,
LS14740481,23/12/2019,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2020,0,83,
LS0995336A,23/12/2019,MAIN STREET CP - GARFORTH                                   ,86 BEYOND THE BAY MARKINGS                        ,50,22/05/2020,75,0,
LS20500391,23/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,83,0,
LS20500391,23/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,83,0,
LS20500391,23/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,18/06/2020,83,0,
LS07251066,27/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/04/2020,0,0,
LS07839589,28/12/2019,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS0783959A,28/12/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,26/05/2020,0,83,
LS07839705,28/12/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,26/05/2020,0,83,
LS08568432,28/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,01/06/2020,0,75,
LS1447367A,28/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS05947842,28/12/2019,PLAYHOUSE SQUARE CP - CITY,86 BEYOND THE BAY MARKINGS                        ,50,26/05/2020,0,83,
LS08568432,28/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,75,
LS08568432,28/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,29/05/2020,0,75,
LS14473727,28/12/2019,HUNSLET LANE CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/04/2020,0,0,
LS14473738,28/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS14473760,28/12/2019,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS08568603,29/12/2019,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS06671667,30/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/05/2020,75,0,
LS17100872,30/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,11/05/2020,0,83,
LS05947900,30/12/2019,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,02/04/2020,75,0,
LS17100872,30/12/2019,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS09953632,31/12/2019,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS05799177,02/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,25,0,
LS12259850,02/01/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,02/04/2020,75,0,
LS12259872,02/01/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,06/04/2020,75,0,
LS17600332,02/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,21/05/2020,0,83,
LS20501011,02/01/2020,PLAYHOUSE SQUARE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,26/05/2020,0,113,
LS05799177,02/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,14/04/2020,25,0,
LS17600332,02/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/05/2020,0,83,
LS06560768,03/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS07840216,04/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS14741757,04/01/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,19/06/2020,50,0,
LS14741757,04/01/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,22/06/2020,50,0,
LS06450996,04/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/04/2020,0,0,
LS06672160,05/01/2020,QUEENSWAY CP - MORLEY                                       ,87 IN DISABLED BAY WITHOUT BADGE,70,26/05/2020,0,113,
LS08569424,05/01/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS06560917,05/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS0667215A,05/01/2020,QUEENSWAY CP - MORLEY                                       ,86 BEYOND THE BAY MARKINGS                        ,50,26/05/2020,0,83,
LS07158209,05/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS00313245,06/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS0856964A,06/01/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,12/05/2020,0,83,
LS0856964A,06/01/2020,QUARRY HILL B CP - CITY,73 PARKED WITHOUT PAYMENT,50,05/06/2020,0,83,
LS00313245,06/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS08569650,06/01/2020,QUARRY HILL B CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS07158581,07/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,17/06/2020,75,0,
LS11560428,07/01/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS1156044A,07/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2020,0,83,
LS07158581,07/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,08/04/2020,75,0,
LS07158581,07/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/06/2020,75,0,
LS07158628,07/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/05/2020,0,83,
LS07158628,07/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS11560450,07/01/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS1474232A,07/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS14742374,07/01/2020,PLAYHOUSE SQUARE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,26/05/2020,0,113,
LS14742432,07/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS11798157,08/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS08570037,09/01/2020,BECKETT ST LOWER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS12260601,09/01/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,29/04/2020,25,0,
LS06672444,09/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,17/04/2020,50,0,
LS06672444,09/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,20/04/2020,50,0,
LS17601390,09/01/2020,BECKETT ST UPPER CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS20501237,09/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS20501317,09/01/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2020,83,0,
LS20501317,09/01/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,16/06/2020,83,0,
LS2050134A,09/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS06672513,10/01/2020,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,83,0,
LS06672513,10/01/2020,BEECH HILL CP - OTLEY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/06/2020,83,0,
LS12260940,11/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,75,0,
LS12260940,11/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/06/2020,75,0,
LS06673298,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2020,83,0,
LS06673298,13/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,09/06/2020,83,0,
LS06939089,13/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/04/2020,0,0,
LS08570842,13/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS14654266,13/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS08570842,13/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,12/05/2020,0,83,
LS06939103,14/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,83,0,
LS0725207A,14/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,25,0,
LS0725207A,14/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/06/2020,25,0,
LS06939103,14/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/06/2020,83,0,
LS0725207A,14/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,04/06/2020,25,0,
LS07252080,14/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS12261397,14/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,03/04/2020,50,0,
LS12261626,15/01/2020,BURLEY ROAD CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS18301483,15/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS14654765,16/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS06562876,17/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/05/2020,0,83,
LS06673811,19/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,06/04/2020,0,83,
LS06673811,19/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2020,0,83,
LS09955059,19/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,06/04/2020,50,0,
LS01812240,19/01/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2020,0,83,
LS06673855,19/01/2020,BECKETT ST UPPER CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,15/04/2020,0,0,
LS07252943,20/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,75,0,
LS07252943,20/01/2020,HUNSLET LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,26/06/2020,75,0,
LS09955321,20/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,26/05/2020,0,83,
LS12262367,20/01/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,26/05/2020,0,83,
LS20502499,21/01/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,26/05/2020,83,0,
LS20502524,21/01/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,05/06/2020,0,83,
LS20502499,21/01/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,25/06/2020,83,0,
LS20502524,21/01/2020,WOODHOUSE LANE  CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,13/05/2020,0,83,
LS00314124,22/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,10/06/2020,0,83,
LS12566780,22/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,21/05/2020,0,83,
LS12566780,22/01/2020,KIRKSTALL RD CP - CITY,73 PARKED WITHOUT PAYMENT,50,22/05/2020,0,83,
LS05252691,23/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,05/06/2020,0,83,
LS0758253A,23/01/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,07/04/2020,0,0,
LS09955489,23/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,75,0,
LS05252691,23/01/2020,CLUSTER OF NUTS CP - WETHERBY,80 PARKED FOR LONGER THAN THE MAXIMUM PERIOD,50,13/05/2020,0,83,
LS09955489,23/01/2020,WOODHOUSE LANE  CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,15/06/2020,75,0,
LS05252807,24/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,07/04/2020,0,0,
LS06270553,24/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
LS06270553,24/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,05/06/2020,0,83,
LS11799772,24/01/2020,QUARRY HILL B CP - CITY,82 AFTER EXPIRY IN P+D CAR PARK,50,07/04/2020,0,0,
LS1730034A,24/01/2020,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,13/05/2020,0,113,
LS1730034A,24/01/2020,CLUSTER OF NUTS CP - WETHERBY,85 PARKED IN A PERMIT BAY WITHOUT PERMIT,70,05/06/2020,0,113,
LS06563970,25/01/2020,WEST STREET CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,0,
LS08573206,25/01/2020,PLAYHOUSE SQUARE CP - CITY,87 IN DISABLED BAY WITHOUT BADGE,70,06/04/2020,0,0,
LS12468919,25/01/2020,CASTLE ST CP - CITY,73 PARKED WITHOUT PAYMENT,50,19/06/2020,0,75,
LS12567171,25/01/2020,MEADOW LANE CP - CITY,83 WITHOUT DISPLAYING A VALID TICKET,50,13/05/2020,0,83,
